code;id;state;region;province;location;station;dataset;filename;frequency;longitude;latitude;elevation
007659;;FI;;;;NURMES YLIKYLA                              ;eca;RR_STAID007659;01d;29.116666667;63.616666667;116
007660;;FI;;;;KUHMO KESKUSTA                              ;eca;RR_STAID007660;01d;29.473888889;64.118888889;172
007661;;FI;;;;NURMES MUJEJARVI                            ;eca;RR_STAID007661;01d;29.458055556;63.824166667;258
007662;;FI;;;;KUHMO KK                                    ;eca;RR_STAID007662;01d;29.516666667;64.133055556;169
007663;;FI;;;;HYRYNSALMI TAPANIVAARA                      ;eca;RR_STAID007663;01d;29.133055556;64.466666667;225
007664;;FI;;;;KUHMO PALONIEMI                             ;eca;RR_STAID007664;01d;29.316666667;64.099722222;163
007665;;FI;;;;KUHMO SUMSA                                 ;eca;RR_STAID007665;01d;29.833055556;64.266666667;181
007666;;FI;;;;KUHMO HARMANKYLA                            ;eca;RR_STAID007666;01d;29.116666667;64.433055556;210
007668;;FI;;;;KUHMO RAISKIO                               ;eca;RR_STAID007668;01d;29.316944444;64.055277778;227
007669;;FI;;;;KUHMO KALLIOJOKI                            ;eca;RR_STAID007669;01d;30.170000000;64.297500000;197
007670;;FI;;;;LIEKSA KIVIVAARA                            ;eca;RR_STAID007670;01d;30.204166667;63.611666667;234
007672;;FI;;;;HAILUOTO OJAKYLA                            ;eca;RR_STAID007672;01d;24.731388889;65.019166667;8
007673;;FI;;;;PATTIJOKI YLIPAA NIKKARI                    ;eca;RR_STAID007673;01d;24.733055556;64.650000000;30
007674;;FI;;;;PATTIJOKI JOKELA                            ;eca;RR_STAID007674;01d;24.616666667;64.666666667;15
007675;;FI;;;;RAAHE KPKI                                  ;eca;RR_STAID007675;01d;24.483055556;64.683055556;10
007676;;FI;;;;RAAHE SALOINEN                              ;eca;RR_STAID007676;01d;24.483055556;64.633055556;13
007677;;FI;;;;RAAHE PATTIJOKI                             ;eca;RR_STAID007677;01d;24.733055556;64.650000000;48
007681;;FI;;;;OULUNSALO OULUN LENTOASEMA                  ;eca;RR_STAID007681;01d;25.350555556;64.928333333;14
007682;;FI;;;;SIIKAJOKI REVONLAHTI                        ;eca;RR_STAID007682;01d;25.092500000;64.683333333;48
007683;;FI;;;;OULU LINNANMAA                              ;eca;RR_STAID007683;01d;25.483055556;65.033055556;13
007684;;FI;;;;TYRNAVA TEMMES                              ;eca;RR_STAID007684;01d;25.620555556;64.658055556;47
007685;;FI;;;;OULU PATENIEMI                              ;eca;RR_STAID007685;01d;25.383055556;65.083055556;17
007686;;FI;;;;YLI-II KK                                   ;eca;RR_STAID007686;01d;25.850000000;65.366666667;45
007689;;FI;;;;OULUNSALO PELLONPAA                         ;eca;RR_STAID007689;01d;25.375555556;64.937500000;10
007690;;FI;;;;VAALA JYLHAMA                               ;eca;RR_STAID007690;01d;26.783055556;64.566666667;121
007691;;FI;;;;MUHOS LEPPINIEMI                            ;eca;RR_STAID007691;01d;26.044444444;64.842500000;57
007692;;FI;;;;YLIKIIMINKI NUORITTA                        ;eca;RR_STAID007692;01d;26.466666667;65.083055556;90
007693;;FI;;;;PUDASJARVI MAATALOUSOPPILAITOS              ;eca;RR_STAID007693;01d;26.990000000;65.390555556;114
007694;;FI;;;;PUDASJARVI LENTOKENTTA                      ;eca;RR_STAID007694;01d;26.966666667;65.399166667;121
007695;;FI;;;;VAALA PELSO PUUTTEENPERA                    ;eca;RR_STAID007695;01d;26.450000000;64.500000000;115
007696;;FI;;;;PUDASJARVI KURENALUS                        ;eca;RR_STAID007696;01d;27.016666667;65.366666667;116
007697;;FI;;;;VAALA JAALANKA                              ;eca;RR_STAID007697;01d;27.166666667;64.566666667;127
007698;;FI;;;;PUOLANKA KK-1                               ;eca;RR_STAID007698;01d;27.700000000;64.816666667;145
007699;;FI;;;;UTAJARVI SARKIJARVI                         ;eca;RR_STAID007699;01d;27.191944444;64.926944444;132
007700;;FI;;;;PUDASJARVI KORPISENKYLA                     ;eca;RR_STAID007700;01d;27.533055556;65.099722222;220
007701;;FI;;;;PUDASJARVI SOTKAJARVI                       ;eca;RR_STAID007701;01d;27.350000000;65.316666667;122
007702;;FI;;;;PUDASJARVI JAURAKKAJARVI                    ;eca;RR_STAID007702;01d;27.650277778;65.160277778;135
007703;;FI;;;;PUOLANKA KK                                 ;eca;RR_STAID007703;01d;27.700000000;64.866666667;156
007704;;FI;;;;PUOLANKA RASINKYLA-1                        ;eca;RR_STAID007704;01d;27.933055556;64.816666667;254
007705;;FI;;;;SUOMUSSALMI HULKONNIEMI                     ;eca;RR_STAID007705;01d;28.950000000;64.916666667;201
007706;;FI;;;;RISTIJARVI KOSKENKYLA                       ;eca;RR_STAID007706;01d;28.366666667;64.500000000;145
007707;;FI;;;;HYRYNSALMI HOIKKA-1                         ;eca;RR_STAID007707;01d;28.666666667;64.716666667;210
007708;;FI;;;;SUOMUSSALMI NALJANKA                        ;eca;RR_STAID007708;01d;28.451666667;65.239166667;251
007709;;FI;;;;HYRYNSALMI KK                               ;eca;RR_STAID007709;01d;28.600000000;64.700000000;170
007710;;FI;;;;SUOMUSSALMI AMMANSAARI                      ;eca;RR_STAID007710;01d;28.916666667;64.883055556;191
007711;;FI;;;;SUOMUSSALMI PESIO                           ;eca;RR_STAID007711;01d;28.750277778;64.930555556;223
007712;;FI;;;;PUOLANKA RASINKYLA                          ;eca;RR_STAID007712;01d;28.050000000;64.816666667;300
007713;;FI;;;;HYRYNSALMI HOIKKA                           ;eca;RR_STAID007713;01d;28.633055556;64.716666667;185
007714;;FI;;;;HYRYNSALMI KYTOMAKI                         ;eca;RR_STAID007714;01d;28.236666667;64.829166667;320
007715;;FI;;;;PUOLANKA KOTILA                             ;eca;RR_STAID007715;01d;28.032777778;64.665555556;282
007716;;FI;;;;PUOLANKA PALJAKKA                           ;eca;RR_STAID007716;01d;28.060277778;64.663333333;341
007717;;FI;;;;SUOMUSSALMI KK                              ;eca;RR_STAID007717;01d;29.016666667;64.902500000;220
007718;;FI;;;;SUOMUSSALMI YLIVUOKKI                       ;eca;RR_STAID007718;01d;29.683055556;64.716666667;200
007719;;FI;;;;SUOMUSSALMI PIISPAJARVI SELKOSKYLA          ;eca;RR_STAID007719;01d;29.221666667;65.371666667;250
007720;;FI;;;;HYRYNSALMI MOISIOVAARA                      ;eca;RR_STAID007720;01d;29.130000000;64.595555556;220
007721;;FI;;;;SUOMUSSALMI RUHTINANSALMI                   ;eca;RR_STAID007721;01d;29.516666667;65.216666667;205
007722;;FI;;;;SUOMUSSALMI HAAPOVAARA                      ;eca;RR_STAID007722;01d;29.015833333;65.265277778;289
007723;;FI;;;;YLITORNIO PORTIMOJARVI                      ;eca;RR_STAID007723;01d;23.916666667;66.366666667;79
007724;;FI;;;;KEMINMAA KEMI-TORNION LENTOASEMA            ;eca;RR_STAID007724;01d;24.583055556;65.783055556;19
007725;;FI;;;;SIMO SIMONIEMI                              ;eca;RR_STAID007725;01d;24.900000000;65.650000000;5
007726;;FI;;;;KEMINMAA LIEDAKKALA                         ;eca;RR_STAID007726;01d;24.583055556;65.849722222;10
007727;;FI;;;;YLITORNIO TORMASJARVI                       ;eca;RR_STAID007727;01d;24.150000000;66.383055556;100
007728;;FI;;;;TORNIO KONOLA                               ;eca;RR_STAID007728;01d;24.466666667;65.966666667;43
007729;;FI;;;;SIMO MAKSNIEMI                              ;eca;RR_STAID007729;01d;24.783055556;65.683055556;7
007732;;FI;;;;TERVOLA KATKAVAARA                          ;eca;RR_STAID007732;01d;24.816666667;66.233055556;95
007733;;FI;;;;KEMINMAA                                    ;eca;RR_STAID007733;01d;24.616666667;65.800000000;13
007734;;FI;;;;TORNIO AAPAJARVI                            ;eca;RR_STAID007734;01d;24.148055556;66.069166667;63
007735;;FI;;;;TORNIO TORPPI                               ;eca;RR_STAID007735;01d;24.177500000;65.846666667;8
007736;;FI;;;;KUIVANIEMI HALTTULA                         ;eca;RR_STAID007736;01d;25.266666667;65.516666667;5
007737;;FI;;;;ROVANIEMEN MLK PISAVAARA-1                  ;eca;RR_STAID007737;01d;25.166666667;66.316666667;130
007738;;FI;;;;KEMINMAA PUUKKOKUMPU                        ;eca;RR_STAID007738;01d;25.083055556;65.916666667;77
007739;;FI;;;;ROVANIEMEN MLK PISAVAARA                    ;eca;RR_STAID007739;01d;25.166666667;66.316666667;130
007740;;FI;;;;ROVANIEMI JAATILA                           ;eca;RR_STAID007740;01d;25.366666667;66.366666667;80
007741;;FI;;;;KUIVANIEMI OIJARVI                          ;eca;RR_STAID007741;01d;25.950000000;65.650000000;101
007742;;FI;;;;II YLI-OLHAVA                               ;eca;RR_STAID007742;01d;25.500000000;65.533055556;40
007743;;FI;;;;RANUA KK                                    ;eca;RR_STAID007743;01d;26.516388889;65.932500000;154
007744;;FI;;;;RANUA YLIPORTIMO                            ;eca;RR_STAID007744;01d;26.166666667;66.133055556;210
007745;;FI;;;;RANUA YLIMAA                                ;eca;RR_STAID007745;01d;26.233055556;66.183055556;195
007746;;FI;;;;ROVANIEMI JUOTASNIEMI                       ;eca;RR_STAID007746;01d;26.936666667;66.322777778;137
007747;;FI;;;;ROVANIEMEN MLK PEKKALA KIVALOKANGAS         ;eca;RR_STAID007747;01d;26.850000000;66.333055556;130
007748;;FI;;;;ROVANIEMEN MLK VANTTAUSKOSKI                ;eca;RR_STAID007748;01d;26.683055556;66.366666667;100
007749;;FI;;;;ROVANIEMEN MLK PEKKALA TELKKALA             ;eca;RR_STAID007749;01d;26.866666667;66.300000000;150
007750;;FI;;;;ROVANIEMI KILVENAAPA                        ;eca;RR_STAID007750;01d;26.215555556;66.202777778;195
007751;;FI;;;;RANUA PALOVAARA                             ;eca;RR_STAID007751;01d;26.116666667;66.133055556;227
007753;;FI;;;;RANUA LENTOKENTTA                           ;eca;RR_STAID007753;01d;26.371388889;65.976388889;161
007754;;FI;;;;POSIO PERA-POSIO                            ;eca;RR_STAID007754;01d;27.883055556;66.183055556;155
007755;;FI;;;;ROVANIEMI PIRTTIKOSKI                       ;eca;RR_STAID007755;01d;27.150000000;66.349722222;160
007756;;FI;;;;KEMIJARVI LOMAKYLA                          ;eca;RR_STAID007756;01d;27.750000000;66.483055556;250
007757;;FI;;;;PUDASJARVI SARAKYLA                         ;eca;RR_STAID007757;01d;27.336666667;65.789166667;162
007759;;FI;;;;KUUSAMO MAANSELKA KURKIJARVI                ;eca;RR_STAID007759;01d;28.978333333;65.935000000;310
007760;;FI;;;;POSIO RAISTAKKA                             ;eca;RR_STAID007760;01d;28.174444444;65.978055556;262
007761;;FI;;;;TAIVALKOSKI INKEE                           ;eca;RR_STAID007761;01d;28.564166667;65.734166667;248
007762;;FI;;;;POSIO                                       ;eca;RR_STAID007762;01d;28.148888889;66.115833333;243
007763;;FI;;;;TAIVALKOSKI MUSTAVAARA                      ;eca;RR_STAID007763;01d;28.050000000;65.800000000;277
007764;;FI;;;;TAIVALKOSKI KK KAUPPATIE                    ;eca;RR_STAID007764;01d;28.248055556;65.573888889;203
007765;;FI;;;;KUUSAMO KIUTAKONGAS                         ;eca;RR_STAID007765;01d;29.319166667;66.368055556;160
007766;;FI;;;;KUUSAMO MAANSELKA RONKAINEN                 ;eca;RR_STAID007766;01d;29.066666667;65.900000000;360
007767;;FI;;;;KUUSAMO KARPNKYLA                           ;eca;RR_STAID007767;01d;29.866666667;65.916666667;270
007768;;FI;;;;KUUSAMO KK RONKAINEN                        ;eca;RR_STAID007768;01d;29.233055556;65.916666667;262
007769;;FI;;;;KUUSAMO TORANGINAHO                         ;eca;RR_STAID007769;01d;29.133055556;65.952777778;270
007770;;FI;;;;KUUSAMO NISSINVAARA                         ;eca;RR_STAID007770;01d;29.156944444;66.053055556;290
007771;;FI;;;;KUUSAMO KURVINEN                            ;eca;RR_STAID007771;01d;29.516666667;65.583055556;235
007772;;FI;;;;KUUSAMO RUKAJARVI RUKAN HUIPPU              ;eca;RR_STAID007772;01d;29.150000000;66.166666667;350
007773;;FI;;;;KUUSAMO IRNI                                ;eca;RR_STAID007773;01d;29.166666667;65.666666667;240
007775;;FI;;;;KUUSAMO TEERIRANTA                          ;eca;RR_STAID007775;01d;29.524166667;65.519444444;225
007779;;FI;;;;KOLARI TEURAVUOMA                           ;eca;RR_STAID007779;01d;23.771666667;67.278888889;148
007780;;FI;;;;PELLO TURTOLANKYLA                          ;eca;RR_STAID007780;01d;23.900000000;66.583055556;70
007781;;FI;;;;KOLARI KELLONIEMI                           ;eca;RR_STAID007781;01d;23.583055556;67.233055556;125
007782;;FI;;;;KOLARI RAUTUVAARA                           ;eca;RR_STAID007782;01d;23.900000000;67.483055556;213
007783;;FI;;;;KOLARI TULLI                                ;eca;RR_STAID007783;01d;23.750000000;67.300000000;146
007784;;FI;;;;YLITORNIO MELTOSJARVI                       ;eca;RR_STAID007784;01d;24.653055556;66.528888889;92
007785;;FI;;;;PELLO KONTTAJARVI                           ;eca;RR_STAID007785;01d;24.384166667;66.840555556;135
007786;;FI;;;;PELLO RUUHIJARVI                            ;eca;RR_STAID007786;01d;24.666666667;66.849722222;180
007787;;FI;;;;KITTILA ALAKYLA-1                           ;eca;RR_STAID007787;01d;24.883055556;67.283055556;170
007788;;FI;;;;KOLARI KATTILAMAA                           ;eca;RR_STAID007788;01d;24.015833333;67.383888889;171
007789;;FI;;;;KITTILA KAUKONEN                            ;eca;RR_STAID007789;01d;24.916666667;67.466666667;182
007790;;FI;;;;KOLARI VENEJARVI                            ;eca;RR_STAID007790;01d;24.200000000;67.283055556;201
007791;;FI;;;;KITTILA ALAKYLA                             ;eca;RR_STAID007791;01d;24.970000000;67.261666667;192
007792;;FI;;;;ROVANIEMEN MLK MELTAUS                      ;eca;RR_STAID007792;01d;25.250000000;66.916666667;180
007793;;FI;;;;ROVANIEMI LEHTOJARVI                        ;eca;RR_STAID007793;01d;25.376388889;66.610833333;110
007794;;FI;;;;ROVANIEMI KORKALOVAARA                      ;eca;RR_STAID007794;01d;25.650000000;66.516666667;150
007795;;FI;;;;ROVANIEMEN MLK MARRASJARVI                  ;eca;RR_STAID007795;01d;25.183055556;66.883055556;136
007796;;FI;;;;ROVANIEMI MLK. MARRASJARVI                  ;eca;RR_STAID007796;01d;25.066666667;66.900000000;121
007801;;FI;;;;ROVANIEMI APUKKA                            ;eca;RR_STAID007801;01d;26.015000000;66.578888889;106
007802;;FI;;;;SODANKYLA LISMA-AAPA                        ;eca;RR_STAID007802;01d;26.583055556;67.250000000;210
007803;;FI;;;;ROVANIEMI MISI                              ;eca;RR_STAID007803;01d;26.685555556;66.624444444;170
007804;;FI;;;;SODANKYLA RAUDANJOKI                        ;eca;RR_STAID007804;01d;26.433055556;67.016666667;190
007805;;FI;;;;SODANKYLA LISMA-AAPA KANSAKOULU             ;eca;RR_STAID007805;01d;26.550000000;67.250000000;210
007806;;FI;;;;SODANKYLA LISMA-AAPA JUPPURA                ;eca;RR_STAID007806;01d;26.533055556;67.266666667;220
007809;;FI;;;;SODANKYLA AWS                               ;eca;RR_STAID007809;01d;26.632777778;67.367777778;179
007811;;FI;;;;KEMIJARVI JUMISKO                           ;eca;RR_STAID007811;01d;27.783055556;66.516666667;180
007812;;FI;;;;KEMIJARVI RYTI-LEHTOLA                      ;eca;RR_STAID007812;01d;27.700000000;66.566666667;160
007813;;FI;;;;PELKOSENNIEMI KIRKONKYLA                    ;eca;RR_STAID007813;01d;27.513888889;67.099444444;155
007814;;FI;;;;KEMIJARVI HALOSENRANTA                      ;eca;RR_STAID007814;01d;27.500000000;66.666666667;171
007815;;FI;;;;KEMIJARVI LEHTOSALMI                        ;eca;RR_STAID007815;01d;27.707500000;66.559166667;160
007816;;FI;;;;KEMIJARVI LENTOKENTTA                       ;eca;RR_STAID007816;01d;27.164166667;66.715277778;208
007817;;FI;;;;SALLA KK                                    ;eca;RR_STAID007817;01d;28.677500000;66.820833333;221
007818;;FI;;;;SAVUKOSKI KK                                ;eca;RR_STAID007818;01d;28.180000000;67.285277778;180
007819;;FI;;;;SALLA KURSU                                 ;eca;RR_STAID007819;01d;28.150000000;66.766666667;170
007820;;FI;;;;SALLA SALMIVAARA LUMIMAA                    ;eca;RR_STAID007820;01d;28.266666667;66.783055556;265
007821;;FI;;;;SALLA SALMIVAARA LAKIJANKA                  ;eca;RR_STAID007821;01d;28.295555556;66.811666667;260
007822;;FI;;;;SALLA KELLOSELKA                            ;eca;RR_STAID007822;01d;28.979444444;66.945277778;197
007823;;FI;;;;SAVUKOSKI VARRIO                            ;eca;RR_STAID007823;01d;27.995555556;67.468055556;220
007825;;FI;;;;SALLA KK MYLLYTIE                           ;eca;RR_STAID007825;01d;28.678055556;66.833055556;215
007829;;FI;;;;SALLA HAUTAJARVI                            ;eca;RR_STAID007829;01d;29.033055556;66.516666667;240
007830;;FI;;;;SALLA NARUSKA-1                             ;eca;RR_STAID007830;01d;29.240833333;67.215000000;222
007831;;FI;;;;SALLA NARUSKAJARVI                          ;eca;RR_STAID007831;01d;29.366666667;67.366666667;261
007832;;FI;;;;SALLA NARUSKA                               ;eca;RR_STAID007832;01d;29.181388889;67.162222222;213
007833;;FI;;;;ENONTEKIO KARESUVANTO                       ;eca;RR_STAID007833;01d;22.498055556;68.450277778;320
007834;;FI;;;;MUONIO TAPOJARVI                            ;eca;RR_STAID007834;01d;23.683055556;67.533055556;178
007835;;FI;;;;ENONTEKIO HETTA                             ;eca;RR_STAID007835;01d;23.591944444;68.385555556;290
007838;;FI;;;;KITTILA HUKKAKUMPU                          ;eca;RR_STAID007838;01d;24.850000000;67.716666667;197
007839;;FI;;;;KITTILA PALLASJARVI-1                       ;eca;RR_STAID007839;01d;24.166666667;68.016666667;290
007840;;FI;;;;KITTILA PULJU                               ;eca;RR_STAID007840;01d;24.841666667;68.229444444;279
007843;;FI;;;;MUONIO SAMMALTUNTURI                        ;eca;RR_STAID007843;01d;24.120277778;67.972777778;565
007847;;FI;;;;KITTILA KENTTAROVA                          ;eca;RR_STAID007847;01d;24.243333333;67.990833333;347
007848;;FI;;;;KITTILA KK                                  ;eca;RR_STAID007848;01d;24.905555556;67.651666667;181
007849;;FI;;;;KITTILA KIISTALA                            ;eca;RR_STAID007849;01d;25.333055556;67.866666667;207
007850;;FI;;;;KITTILA POKKA                               ;eca;RR_STAID007850;01d;25.786666667;68.169166667;275
007851;;FI;;;;KITTILA TEPSA                               ;eca;RR_STAID007851;01d;25.691666667;67.560555556;205
007852;;FI;;;;INARI IVALONMATTI                           ;eca;RR_STAID007852;01d;25.916666667;68.366666667;262
007853;;FI;;;;SODANKYLA MADETKOSKI-1                      ;eca;RR_STAID007853;01d;26.783055556;67.800000000;210
007854;;FI;;;;SODANKYLA MADETKOSKI                        ;eca;RR_STAID007854;01d;26.774166667;67.928888889;231
007855;;FI;;;;INARI KUTTURA                               ;eca;RR_STAID007855;01d;26.466666667;68.400000000;232
007856;;FI;;;;SODANKYLA LOKKA                             ;eca;RR_STAID007856;01d;27.750277778;67.820555556;240
007857;;FI;;;;SODANKYLA VUOTSO                            ;eca;RR_STAID007857;01d;27.189444444;68.083888889;247
007858;;FI;;;;INARI LAANILA                               ;eca;RR_STAID007858;01d;27.383055556;68.400000000;285
007859;;FI;;;;SODANKYLA VUOTSO VIRASTOTALO                ;eca;RR_STAID007859;01d;27.123333333;68.100833333;246
007860;;FI;;;;INARI KIILOPAA                              ;eca;RR_STAID007860;01d;27.450000000;68.366388889;326
007861;;FI;;;;INARI SAARISELKA MATKAILUKESKUS             ;eca;RR_STAID007861;01d;27.417500000;68.414166667;302
007863;;FI;;;;SAVUKOSKI RUUVAOJA                          ;eca;RR_STAID007863;01d;28.713055556;67.655555556;209
007864;;FI;;;;INARI RAJA-JOOSEPPI AKUJARVI                ;eca;RR_STAID007864;01d;28.324166667;68.471666667;185
007866;;FI;;;;SALLA TUNTSA                                ;eca;RR_STAID007866;01d;29.783055556;67.566666667;280
007867;;FI;;;;SAVUKOSKI KEMIHAARA RJV                     ;eca;RR_STAID007867;01d;29.000000000;67.966666667;230
007868;;FI;;;;SALLA VARRIOTUNTURI                         ;eca;RR_STAID007868;01d;29.615000000;67.747500000;370
007869;;FI;;;;SAVUKOSKI AINIJARVI                         ;eca;RR_STAID007869;01d;29.450000000;67.766666667;273
007870;;FI;;;;ENONTEKIO KILPISJARVI                       ;eca;RR_STAID007870;01d;20.800000000;69.050000000;483
007871;;FI;;;;ENONTEKIO KELOTTIJARVI IITTO                ;eca;RR_STAID007871;01d;21.416666667;68.750000000;415
007872;;FI;;;;ENONTEKIO KILPISJARVI KYLAKESKUS            ;eca;RR_STAID007872;01d;20.795555556;69.048333333;480
007874;;FI;;;;ENONTEKIO KELOTTIJARVI MUNNIKURKKIO         ;eca;RR_STAID007874;01d;22.133055556;68.966666667;465
007875;;FI;;;;ENONTEKIO NAKKALA                           ;eca;RR_STAID007875;01d;23.580277778;68.602500000;370
007876;;FI;;;;ENONTEKIO PALOJARVI                         ;eca;RR_STAID007876;01d;23.339166667;68.570833333;356
007877;;FI;;;;ENONTEKIO KALMANKALTIO                      ;eca;RR_STAID007877;01d;24.733055556;68.500000000;330
007878;;FI;;;;UTSJOKI OUTAKOSKI                           ;eca;RR_STAID007878;01d;25.966666667;69.583055556;122
007879;;FI;;;;INARI ANGELI                                ;eca;RR_STAID007879;01d;25.666388889;68.909166667;203
007880;;FI;;;;UTSJOKI KARIGASNIEMI                        ;eca;RR_STAID007880;01d;25.819444444;69.431666667;148
007881;;FI;;;;INARI ANGELI LINTUPUOLISELKA                ;eca;RR_STAID007881;01d;25.740555556;68.902500000;285
007882;;FI;;;;INARI PAADAR                                ;eca;RR_STAID007882;01d;26.233055556;68.766666667;200
007883;;FI;;;;INARI RIUTULA                               ;eca;RR_STAID007883;01d;26.816666667;68.933055556;148
007884;;FI;;;;INARI SOLOJARVI                             ;eca;RR_STAID007884;01d;26.833055556;68.866666667;145
007886;;FI;;;;INARI TOIVONIEMI                            ;eca;RR_STAID007886;01d;27.122777778;69.066944444;152
007887;;FI;;;;UTSJOKI KEVO-1                              ;eca;RR_STAID007887;01d;27.011944444;69.755555556;107
007888;;FI;;;;UTSJOKI NUORGAM                             ;eca;RR_STAID007888;01d;27.900555556;70.081388889;22
007889;;FI;;;;INARI IVALO                                 ;eca;RR_STAID007889;01d;27.570833333;68.669444444;123
007890;;FI;;;;INARI PARTAKKO                              ;eca;RR_STAID007890;01d;27.916666667;69.183055556;120
007891;;FI;;;;INARI PIKKU-SAYTSJARVI                      ;eca;RR_STAID007891;01d;27.266666667;69.400000000;228
007892;;FI;;;;UTSJOKI LEPPALA                             ;eca;RR_STAID007892;01d;27.078055556;69.663055556;110
007896;;FI;;;;UTSJOKI KEVO                                ;eca;RR_STAID007896;01d;27.011944444;69.755555556;107
007897;;FI;;;;INARI KIRKONKYLA                            ;eca;RR_STAID007897;01d;27.018055556;68.905277778;128
007898;;FI;;;;INARI KAAMANEN                              ;eca;RR_STAID007898;01d;27.270000000;69.140277778;156
007901;;FI;;;;INARI NELLIM-1                              ;eca;RR_STAID007901;01d;28.303055556;68.848333333;120
007902;;FI;;;;INARI SEVETTIJARVI-1                        ;eca;RR_STAID007902;01d;28.633055556;69.550000000;96
007903;;FI;;;;INARI SEVETTIJARVI                          ;eca;RR_STAID007903;01d;28.597500000;69.507222222;100
007904;;FI;;;;INARI NELLIM                                ;eca;RR_STAID007904;01d;28.303888889;68.848888889;123
007907;;FI;;;;INARI KIRAKKAJARVI                          ;eca;RR_STAID007907;01d;28.899166667;69.581666667;103
007908;;FI;;;;INARI NAATAMO                               ;eca;RR_STAID007908;01d;29.096666667;69.669166667;85
007910;;DZ;;;;ANNABA-CAP DE GARDE                         ;eca;RR_STAID007910;01d;7.790000000;36.970000000;161
007912;;DZ;;;;ALGIERS-VILLE/UNIVERSITE                    ;eca;RR_STAID007912;01d;3.070000000;36.780000000;59
007913;;DZ;;;;ALGIERS-BOUZAREAH                           ;eca;RR_STAID007913;01d;3.030000000;36.800000000;344
007914;;DZ;;;;ALGIERS-CAP CAXINE                          ;eca;RR_STAID007914;01d;3.040000000;36.800000000;38
007915;;DZ;;;;TIZI OUZOU                                  ;eca;RR_STAID007915;01d;4.050000000;36.720000000;222
007916;;DZ;;;;FORT NATIONAL                               ;eca;RR_STAID007916;01d;4.200000000;36.630000000;942
007918;;DZ;;;;ORLEANSVILLE (CHLEF)                        ;eca;RR_STAID007918;01d;1.340000000;36.170000000;112
007919;;DZ;;;;SETIF                                       ;eca;RR_STAID007919;01d;5.400000000;36.180000000;1081
007920;;DZ;;;;ORAN-CAP FALCON                             ;eca;RR_STAID007920;01d;-0.800000000;35.770000000;78
007921;;DZ;;;;NEMOURS (GHAZAOUET)                         ;eca;RR_STAID007921;01d;-1.850000000;35.100000000;83
007922;;DZ;;;;SIDI-BEL-ABBES                              ;eca;RR_STAID007922;01d;-0.630000000;35.200000000;476
007923;;DZ;;;;LAGHOUAT                                    ;eca;RR_STAID007923;01d;2.890000000;33.799722222;767
007924;;DZ;;;;GERYVILLE (EL-BAYADH)                       ;eca;RR_STAID007924;01d;1.000000000;33.680000000;1320
007925;;EG;;;;SALLOUM                                     ;eca;RR_STAID007925;01d;25.180000000;31.550000000;4
007926;;EG;;;;PORT SAID                                   ;eca;RR_STAID007926;01d;32.229722222;31.280000000;6
007927;;EG;;;;CAIRO ABBASSIA                              ;eca;RR_STAID007927;01d;31.290000000;30.080000000;30
007928;;EG;;;;CAIRO EZBEKIYA                              ;eca;RR_STAID007928;01d;31.250000000;30.050000000;20
007929;;EG;;;;GIZA (CAIRO)                                ;eca;RR_STAID007929;01d;31.210000000;30.030000000;28
007930;;EG;;;;HELWAN (CAIRO)                              ;eca;RR_STAID007930;01d;31.340000000;29.860000000;116
007931;;EG;;;;ISMAILIA                                    ;eca;RR_STAID007931;01d;32.229722222;30.600000000;10
007932;;EG;;;;EL SUEZ                                     ;eca;RR_STAID007932;01d;32.549722222;29.930000000;10
007933;;LB;;;;RAYACK                                      ;eca;RR_STAID007933;01d;36.000000000;33.850000000;920
007934;;LB;;;;TRIPOLI                                     ;eca;RR_STAID007934;01d;35.820000000;34.450000000;20
007935;;LB;;;;LES CEDRES (AL ARZ)                         ;eca;RR_STAID007935;01d;36.066388889;34.250000000;1925
007936;;LB;;;;KSARA                                       ;eca;RR_STAID007936;01d;35.890000000;33.820000000;918
007937;;LB;;;;HERMEL                                      ;eca;RR_STAID007937;01d;36.380000000;34.400000000;700
007938;;LB;;;;RACHAYA                                     ;eca;RR_STAID007938;01d;35.850000000;33.500000000;1235
007939;;LY;;;;NALUT                                       ;eca;RR_STAID007939;01d;10.980000000;31.870000000;621
007940;;LY;;;;ZUARA                                       ;eca;RR_STAID007940;01d;12.080000000;32.880000000;3
007941;;LY;;;;TRIPOLI AIRPORT                             ;eca;RR_STAID007941;01d;13.150000000;32.670000000;81
007942;;LY;;;;TRIPOLI SIDI EL MESRI                       ;eca;RR_STAID007942;01d;13.220000000;32.869722222;25
007943;;LY;;;;TRIPOLI CITY                                ;eca;RR_STAID007943;01d;13.180000000;32.900000000;25
007944;;LY;;;;MISURATA                                    ;eca;RR_STAID007944;01d;15.050000000;32.409722222;32
007945;;LY;;;;SIRTE                                       ;eca;RR_STAID007945;01d;16.579722222;31.200000000;13
007946;;LY;;;;BENGHAZI BENINA                             ;eca;RR_STAID007946;01d;20.270000000;32.080000000;132
007947;;LY;;;;BENGHAZI RAGMA                              ;eca;RR_STAID007947;01d;20.070000000;32.070000000;322
007948;;LY;;;;AGEDABIA                                    ;eca;RR_STAID007948;01d;20.170000000;30.720000000;7
007949;;LY;;;;SHAHAT                                      ;eca;RR_STAID007949;01d;21.880000000;32.799722222;648
007950;;LY;;;;DERNA                                       ;eca;RR_STAID007950;01d;22.660000000;32.760000000;10
